,Graph Mod Id,Graph Score,G1 Graph Score,Sum Graph Score
0,Original Graph,751,2111,2862
10604,"Sic1-to-SBF -> 0to-1 | Cln1,2-to-Cdc2014 -> 0to-1",780,0,780
10605,Sic1-to-SBF -> 0to-1 | Cdh1-to-Cdc2014 -> 0to1,4493,0,4493
10606,Sic1-to-SBF -> 0to-1 | Cdh1-to-Cdc2014 -> 0to-1,621,2511,3132
10607,Sic1-to-SBF -> 0to-1 | Swi5-to-Cdc2014 -> 0to1,14164,0,14164
10608,Sic1-to-SBF -> 0to-1 | Swi5-to-Cdc2014 -> 0to-1,719,2511,3230
10609,"Sic1-to-SBF -> 0to-1 | Clb5,6-to-Cdc2014 -> 0to1",773,0,773
10610,"Sic1-to-SBF -> 0to-1 | Clb5,6-to-Cdc2014 -> 0to-1",646,2511,3157
10611,Sic1-to-SBF -> 0to-1 | Sic1-to-Cdc2014 -> 0to1,4653,0,4653
10612,Sic1-to-SBF -> 0to-1 | Sic1-to-Cdc2014 -> 0to-1,829,0,829
10613,"Sic1-to-SBF -> 0to-1 | Clb1,2-to-Cdc2014 -> 1to0",653,2511,3164
10614,"Sic1-to-SBF -> 0to-1 | Clb1,2-to-Cdc2014 -> 1to-1",6068,0,6068
10615,"Sic1-to-SBF -> 0to-1 | Mcm1,SFF-to-Cdc2014 -> 1to0",838,0,838
10616,"Sic1-to-SBF -> 0to-1 | Mcm1,SFF-to-Cdc2014 -> 1to-1",4875,0,4875
10617,"Sic1-to-SBF -> 0to-1 | Cln3-to-Clb5,6 -> 0to1",552,2911,3463
10618,"Sic1-to-SBF -> 0to-1 | Cln3-to-Clb5,6 -> 0to-1",762,0,762
10619,"Sic1-to-SBF -> 0to-1 | MBF-to-Clb5,6 -> 1to0",1410,0,1410
10620,"Sic1-to-SBF -> 0to-1 | MBF-to-Clb5,6 -> 1to-1",1410,0,1410
10621,"Sic1-to-SBF -> 0to-1 | SBF-to-Clb5,6 -> 0to1",501,3007,3508
10622,"Sic1-to-SBF -> 0to-1 | SBF-to-Clb5,6 -> 0to-1",929,0,929
10623,"Sic1-to-SBF -> 0to-1 | Cln1,2-to-Clb5,6 -> 0to1",368,1807,2175
10624,"Sic1-to-SBF -> 0to-1 | Cln1,2-to-Clb5,6 -> 0to-1",871,0,871
10625,"Sic1-to-SBF -> 0to-1 | Cdh1-to-Clb5,6 -> 0to1",278,2609,2887
10626,"Sic1-to-SBF -> 0to-1 | Cdh1-to-Clb5,6 -> 0to-1",783,0,783
10627,"Sic1-to-SBF -> 0to-1 | Swi5-to-Clb5,6 -> 0to1",6206,0,6206
10628,"Sic1-to-SBF -> 0to-1 | Swi5-to-Clb5,6 -> 0to-1",772,0,772
10629,"Sic1-to-SBF -> 0to-1 | Cdc2014-to-Clb5,6 -> -1to0",7976,0,7976
10630,"Sic1-to-SBF -> 0to-1 | Cdc2014-to-Clb5,6 -> -1to1",25387,0,25387
10631,"Sic1-to-SBF -> 0to-1 | Sic1-to-Clb5,6 -> -1to0",496,2908,3404
10632,"Sic1-to-SBF -> 0to-1 | Sic1-to-Clb5,6 -> -1to1",194693,0,194693
10633,"Sic1-to-SBF -> 0to-1 | Clb1,2-to-Clb5,6 -> 0to1",7399,0,7399
10634,"Sic1-to-SBF -> 0to-1 | Clb1,2-to-Clb5,6 -> 0to-1",726,2511,3237
10635,"Sic1-to-SBF -> 0to-1 | Mcm1,SFF-to-Clb5,6 -> 0to1",19977,0,19977
10636,"Sic1-to-SBF -> 0to-1 | Mcm1,SFF-to-Clb5,6 -> 0to-1",753,0,753
10637,Sic1-to-SBF -> 0to-1 | Cln3-to-Sic1 -> 0to1,801,0,801
10638,Sic1-to-SBF -> 0to-1 | Cln3-to-Sic1 -> 0to-1,596,2511,3107
10639,Sic1-to-SBF -> 0to-1 | MBF-to-Sic1 -> 0to1,971,0,971
10640,Sic1-to-SBF -> 0to-1 | MBF-to-Sic1 -> 0to-1,172,2508,2680
10641,Sic1-to-SBF -> 0to-1 | SBF-to-Sic1 -> 0to1,758,0,758
10642,Sic1-to-SBF -> 0to-1 | SBF-to-Sic1 -> 0to-1,676,2511,3187
10643,"Sic1-to-SBF -> 0to-1 | Cln1,2-to-Sic1 -> -1to0",950,0,950
10644,"Sic1-to-SBF -> 0to-1 | Cln1,2-to-Sic1 -> -1to1",2144,0,2144
10645,Sic1-to-SBF -> 0to-1 | Cdh1-to-Sic1 -> 0to1,802,0,802
10646,Sic1-to-SBF -> 0to-1 | Cdh1-to-Sic1 -> 0to-1,2243,0,2243
10647,Sic1-to-SBF -> 0to-1 | Swi5-to-Sic1 -> 1to0,7828,0,7828
10648,Sic1-to-SBF -> 0to-1 | Swi5-to-Sic1 -> 1to-1,9573,0,9573
10649,Sic1-to-SBF -> 0to-1 | Cdc2014-to-Sic1 -> 1to0,7400,0,7400
10650,Sic1-to-SBF -> 0to-1 | Cdc2014-to-Sic1 -> 1to-1,9267,0,9267
10651,"Sic1-to-SBF -> 0to-1 | Clb5,6-to-Sic1 -> -1to0",774,0,774
10652,"Sic1-to-SBF -> 0to-1 | Clb5,6-to-Sic1 -> -1to1",2160,0,2160
10653,"Sic1-to-SBF -> 0to-1 | Clb1,2-to-Sic1 -> -1to0",714,2511,3225
10654,"Sic1-to-SBF -> 0to-1 | Clb1,2-to-Sic1 -> -1to1",2154,0,2154
10655,"Sic1-to-SBF -> 0to-1 | Mcm1,SFF-to-Sic1 -> 0to1",757,0,757
10656,"Sic1-to-SBF -> 0to-1 | Mcm1,SFF-to-Sic1 -> 0to-1",7412,0,7412
10657,"Sic1-to-SBF -> 0to-1 | Cln3-to-Clb1,2 -> 0to1",515,3011,3526
10658,"Sic1-to-SBF -> 0to-1 | Cln3-to-Clb1,2 -> 0to-1",807,0,807
10659,"Sic1-to-SBF -> 0to-1 | MBF-to-Clb1,2 -> 0to1",481,5211,5692
10660,"Sic1-to-SBF -> 0to-1 | MBF-to-Clb1,2 -> 0to-1",1396,0,1396
10661,"Sic1-to-SBF -> 0to-1 | SBF-to-Clb1,2 -> 0to1",479,3607,4086
10662,"Sic1-to-SBF -> 0to-1 | SBF-to-Clb1,2 -> 0to-1",1368,0,1368
10663,"Sic1-to-SBF -> 0to-1 | Cln1,2-to-Clb1,2 -> 0to1",488,4307,4795
10664,"Sic1-to-SBF -> 0to-1 | Cln1,2-to-Clb1,2 -> 0to-1",1143,0,1143
10665,"Sic1-to-SBF -> 0to-1 | Cdh1-to-Clb1,2 -> -1to0",604,2511,3115
10666,"Sic1-to-SBF -> 0to-1 | Cdh1-to-Clb1,2 -> -1to1",504,3210,3714
10667,"Sic1-to-SBF -> 0to-1 | Swi5-to-Clb1,2 -> 0to1",6486,0,6486
10668,"Sic1-to-SBF -> 0to-1 | Swi5-to-Clb1,2 -> 0to-1",1046,0,1046
10669,"Sic1-to-SBF -> 0to-1 | Cdc2014-to-Clb1,2 -> -1to0",7459,0,7459
10670,"Sic1-to-SBF -> 0to-1 | Cdc2014-to-Clb1,2 -> -1to1",7148,0,7148
10671,"Sic1-to-SBF -> 0to-1 | Clb5,6-to-Clb1,2 -> 1to0",1358,0,1358
10672,"Sic1-to-SBF -> 0to-1 | Clb5,6-to-Clb1,2 -> 1to-1",2755,0,2755
10673,"Sic1-to-SBF -> 0to-1 | Sic1-to-Clb1,2 -> -1to0",7032,0,7032
10674,"Sic1-to-SBF -> 0to-1 | Sic1-to-Clb1,2 -> -1to1",850,0,850
10675,"Sic1-to-SBF -> 0to-1 | Mcm1,SFF-to-Clb1,2 -> 1to0",1380,0,1380
10676,"Sic1-to-SBF -> 0to-1 | Mcm1,SFF-to-Clb1,2 -> 1to-1",2351,0,2351
10677,"Sic1-to-SBF -> 0to-1 | Cln3-to-Mcm1,SFF -> 0to1",798,0,798
10678,"Sic1-to-SBF -> 0to-1 | Cln3-to-Mcm1,SFF -> 0to-1",709,2511,3220
10679,"Sic1-to-SBF -> 0to-1 | MBF-to-Mcm1,SFF -> 0to1",2164,0,2164
10680,"Sic1-to-SBF -> 0to-1 | MBF-to-Mcm1,SFF -> 0to-1",767,0,767
10681,"Sic1-to-SBF -> 0to-1 | SBF-to-Mcm1,SFF -> 0to1",549,4707,5256
10682,"Sic1-to-SBF -> 0to-1 | SBF-to-Mcm1,SFF -> 0to-1",907,0,907
10683,"Sic1-to-SBF -> 0to-1 | Cln1,2-to-Mcm1,SFF -> 0to1",497,5707,6204
10684,"Sic1-to-SBF -> 0to-1 | Cln1,2-to-Mcm1,SFF -> 0to-1",851,0,851
10685,"Sic1-to-SBF -> 0to-1 | Cdh1-to-Mcm1,SFF -> 0to1",6392,0,6392
10686,"Sic1-to-SBF -> 0to-1 | Cdh1-to-Mcm1,SFF -> 0to-1",792,0,792
10687,"Sic1-to-SBF -> 0to-1 | Swi5-to-Mcm1,SFF -> 0to1",6617,0,6617
10688,"Sic1-to-SBF -> 0to-1 | Swi5-to-Mcm1,SFF -> 0to-1",839,0,839
10689,"Sic1-to-SBF -> 0to-1 | Cdc2014-to-Mcm1,SFF -> 0to1",32361,0,32361
10690,"Sic1-to-SBF -> 0to-1 | Cdc2014-to-Mcm1,SFF -> 0to-1",852,0,852
10691,"Sic1-to-SBF -> 0to-1 | Clb5,6-to-Mcm1,SFF -> 1to0",775,0,775
10692,"Sic1-to-SBF -> 0to-1 | Clb5,6-to-Mcm1,SFF -> 1to-1",5661,0,5661
10693,"Sic1-to-SBF -> 0to-1 | Sic1-to-Mcm1,SFF -> 0to1",6649,0,6649
10694,"Sic1-to-SBF -> 0to-1 | Sic1-to-Mcm1,SFF -> 0to-1",851,0,851
10695,"Sic1-to-SBF -> 0to-1 | Clb1,2-to-Mcm1,SFF -> 1to0",866,0,866
10696,"Sic1-to-SBF -> 0to-1 | Clb1,2-to-Mcm1,SFF -> 1to-1",2041,0,2041
10697,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-SBF -> 0to1",8158,0,8158
10698,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-SBF -> 0to-1",768,0,768
10699,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Cln1,2 -> 0to1",902,0,902
10700,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Cln1,2 -> 0to-1",10418,0,10418
10701,"Clb1,2-to-SBF -> -1to0 | MBF-to-Cln1,2 -> 0to1",142,2106,2248
10702,"Clb1,2-to-SBF -> -1to0 | MBF-to-Cln1,2 -> 0to-1",4396,0,4396
10703,"Clb1,2-to-SBF -> -1to0 | SBF-to-Cln1,2 -> 1to0",606,3309,3915
10704,"Clb1,2-to-SBF -> -1to0 | SBF-to-Cln1,2 -> 1to-1",1925,0,1925
10705,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Cln1,2 -> 0to1",3969,0,3969
10706,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Cln1,2 -> 0to-1",7605,0,7605
10707,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Cln1,2 -> 0to1",6901,0,6901
10708,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Cln1,2 -> 0to-1",866,0,866
10709,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Cln1,2 -> 0to1",8588,0,8588
10710,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Cln1,2 -> 0to-1",646,2110,2756
10711,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Cln1,2 -> 0to1",831,0,831
10712,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Cln1,2 -> 0to-1",2504,0,2504
10713,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Cln1,2 -> 0to1",4095,0,4095
10714,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Cln1,2 -> 0to-1",6007,0,6007
10715,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Cln1,2 -> 0to1",7588,0,7588
10716,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Cln1,2 -> 0to-1",1012,0,1012
10717,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Cln1,2 -> 0to1",8188,0,8188
10718,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Cln1,2 -> 0to-1",613,2110,2723
10719,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Cdh1 -> 0to1",723,2609,3332
10720,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Cdh1 -> 0to-1",806,0,806
10721,"Clb1,2-to-SBF -> -1to0 | MBF-to-Cdh1 -> 0to1",589,4508,5097
10722,"Clb1,2-to-SBF -> -1to0 | MBF-to-Cdh1 -> 0to-1",964,0,964
10723,"Clb1,2-to-SBF -> -1to0 | SBF-to-Cdh1 -> 0to1",622,3409,4031
10724,"Clb1,2-to-SBF -> -1to0 | SBF-to-Cdh1 -> 0to-1",949,0,949
10725,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Cdh1 -> -1to0",479,3909,4388
10726,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Cdh1 -> -1to1",493,5708,6201
10727,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Cdh1 -> 0to1",484,2109,2593
10728,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Cdh1 -> 0to-1",2484,0,2484
10729,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Cdh1 -> 1to0",2456,0,2456
10730,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Cdh1 -> 1to-1",2478,0,2478
10731,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Cdh1 -> -1to0",783,0,783
10732,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Cdh1 -> -1to1",793,0,793
10733,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Cdh1 -> 0to1",466,3007,3473
10734,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Cdh1 -> 0to-1",2489,0,2489
10735,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Cdh1 -> -1to0",734,2109,2843
10736,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Cdh1 -> -1to1",692,2109,2801
10737,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Cdh1 -> 0to1",646,2109,2755
10738,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Cdh1 -> 0to-1",960,0,960
10739,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Swi5 -> 0to1",782,0,782
10740,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Swi5 -> 0to-1",2859,0,2859
10741,"Clb1,2-to-SBF -> -1to0 | MBF-to-Swi5 -> 0to1",1444,0,1444
10742,"Clb1,2-to-SBF -> -1to0 | MBF-to-Swi5 -> 0to-1",2368,0,2368
10743,"Clb1,2-to-SBF -> -1to0 | SBF-to-Swi5 -> 0to1",954,0,954
10744,"Clb1,2-to-SBF -> -1to0 | SBF-to-Swi5 -> 0to-1",2752,0,2752
10745,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Swi5 -> 0to1",826,0,826
10746,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Swi5 -> 0to-1",2679,0,2679
10747,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Swi5 -> 0to1",2537,0,2537
10748,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Swi5 -> 0to-1",1028,0,1028
10749,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Swi5 -> 1to0",4783,0,4783
10750,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Swi5 -> 1to-1",6170,0,6170
10751,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Swi5 -> 0to1",782,0,782
10752,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Swi5 -> 0to-1",2959,0,2959
10753,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Swi5 -> 0to1",2980,0,2980
10754,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Swi5 -> 0to-1",730,2109,2839
10755,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Swi5 -> -1to0",782,0,782
10756,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Swi5 -> -1to1",782,0,782
10757,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Swi5 -> 1to0",5423,0,5423
10758,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Swi5 -> 1to-1",6732,0,6732
10759,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Cdc2014 -> 0to1",1026,0,1026
10760,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Cdc2014 -> 0to-1",489,2109,2598
10761,"Clb1,2-to-SBF -> -1to0 | MBF-to-Cdc2014 -> 0to1",1828,0,1828
10762,"Clb1,2-to-SBF -> -1to0 | MBF-to-Cdc2014 -> 0to-1",666,2109,2775
10763,"Clb1,2-to-SBF -> -1to0 | SBF-to-Cdc2014 -> 0to1",848,0,848
10764,"Clb1,2-to-SBF -> -1to0 | SBF-to-Cdc2014 -> 0to-1",754,0,754
10765,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Cdc2014 -> 0to1",574,5707,6281
10766,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Cdc2014 -> 0to-1",744,2109,2853
10767,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Cdc2014 -> 0to1",4394,0,4394
10768,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Cdc2014 -> 0to-1",676,2109,2785
10769,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Cdc2014 -> 0to1",14158,0,14158
10770,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Cdc2014 -> 0to-1",830,0,830
10771,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Cdc2014 -> 0to1",837,0,837
10772,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Cdc2014 -> 0to-1",723,2109,2832
10773,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Cdc2014 -> 0to1",4637,0,4637
10774,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Cdc2014 -> 0to-1",796,0,796
10775,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Cdc2014 -> 1to0",717,2109,2826
10776,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Cdc2014 -> 1to-1",6095,0,6095
10777,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Cdc2014 -> 1to0",874,0,874
10778,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Cdc2014 -> 1to-1",5029,0,5029
10779,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Clb5,6 -> 0to1",569,2709,3278
10780,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Clb5,6 -> 0to-1",864,0,864
10781,"Clb1,2-to-SBF -> -1to0 | MBF-to-Clb5,6 -> 1to0",1362,0,1362
10782,"Clb1,2-to-SBF -> -1to0 | MBF-to-Clb5,6 -> 1to-1",1362,0,1362
10783,"Clb1,2-to-SBF -> -1to0 | SBF-to-Clb5,6 -> 0to1",517,3007,3524
10784,"Clb1,2-to-SBF -> -1to0 | SBF-to-Clb5,6 -> 0to-1",855,0,855
10785,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Clb5,6 -> 0to1",338,1407,1745
10786,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Clb5,6 -> 0to-1",841,0,841
10787,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Clb5,6 -> 0to1",307,2407,2714
10788,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Clb5,6 -> 0to-1",887,0,887
10789,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Clb5,6 -> 0to1",5991,0,5991
10790,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Clb5,6 -> 0to-1",854,0,854
10791,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Clb5,6 -> -1to0",8146,0,8146
10792,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Clb5,6 -> -1to1",20319,0,20319
10793,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Clb5,6 -> -1to0",452,2906,3358
10794,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Clb5,6 -> -1to1",196563,0,196563
10795,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Clb5,6 -> 0to1",7489,0,7489
10796,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Clb5,6 -> 0to-1",818,0,818
10797,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Clb5,6 -> 0to1",20273,0,20273
10798,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Clb5,6 -> 0to-1",835,0,835
10799,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Sic1 -> 0to1",846,0,846
10800,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Sic1 -> 0to-1",734,2509,3243
10801,"Clb1,2-to-SBF -> -1to0 | MBF-to-Sic1 -> 0to1",1039,0,1039
10802,"Clb1,2-to-SBF -> -1to0 | MBF-to-Sic1 -> 0to-1",154,2306,2460
10803,"Clb1,2-to-SBF -> -1to0 | SBF-to-Sic1 -> 0to1",827,0,827
10804,"Clb1,2-to-SBF -> -1to0 | SBF-to-Sic1 -> 0to-1",675,2109,2784
10805,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Sic1 -> -1to0",1053,0,1053
10806,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Sic1 -> -1to1",2164,0,2164
10807,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Sic1 -> 0to1",900,0,900
10808,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Sic1 -> 0to-1",2216,0,2216
10809,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Sic1 -> 1to0",8184,0,8184
10810,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Sic1 -> 1to-1",9513,0,9513
10811,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Sic1 -> 1to0",7689,0,7689
10812,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Sic1 -> 1to-1",8834,0,8834
10813,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Sic1 -> -1to0",857,0,857
10814,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Sic1 -> -1to1",2164,0,2164
10815,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Sic1 -> -1to0",788,0,788
10816,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Sic1 -> -1to1",2164,0,2164
10817,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Sic1 -> 0to1",806,0,806
10818,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Sic1 -> 0to-1",7208,0,7208
10819,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Clb1,2 -> 0to1",521,2609,3130
10820,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Clb1,2 -> 0to-1",900,0,900
10821,"Clb1,2-to-SBF -> -1to0 | MBF-to-Clb1,2 -> 0to1",497,5209,5706
10822,"Clb1,2-to-SBF -> -1to0 | MBF-to-Clb1,2 -> 0to-1",1014,0,1014
10823,"Clb1,2-to-SBF -> -1to0 | SBF-to-Clb1,2 -> 0to1",457,3607,4064
10824,"Clb1,2-to-SBF -> -1to0 | SBF-to-Clb1,2 -> 0to-1",891,0,891
10825,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Clb1,2 -> 0to1",523,3907,4430
10826,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Clb1,2 -> 0to-1",840,0,840
10827,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Clb1,2 -> -1to0",668,2109,2777
10828,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Clb1,2 -> -1to1",576,2808,3384
10829,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Clb1,2 -> 0to1",6519,0,6519
10830,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Clb1,2 -> 0to-1",928,0,928
10831,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Clb1,2 -> -1to0",7511,0,7511
10832,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Clb1,2 -> -1to1",7117,0,7117
10833,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Clb1,2 -> 1to0",1003,0,1003
10834,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Clb1,2 -> 1to-1",1324,0,1324
10835,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Clb1,2 -> -1to0",7029,0,7029
10836,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Clb1,2 -> -1to1",758,0,758
10837,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Clb1,2 -> 1to0",1058,0,1058
10838,"Clb1,2-to-SBF -> -1to0 | Mcm1,SFF-to-Clb1,2 -> 1to-1",1247,0,1247
10839,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Mcm1,SFF -> 0to1",844,0,844
10840,"Clb1,2-to-SBF -> -1to0 | Cln3-to-Mcm1,SFF -> 0to-1",837,0,837
10841,"Clb1,2-to-SBF -> -1to0 | MBF-to-Mcm1,SFF -> 0to1",2146,0,2146
10842,"Clb1,2-to-SBF -> -1to0 | MBF-to-Mcm1,SFF -> 0to-1",868,0,868
10843,"Clb1,2-to-SBF -> -1to0 | SBF-to-Mcm1,SFF -> 0to1",537,5107,5644
10844,"Clb1,2-to-SBF -> -1to0 | SBF-to-Mcm1,SFF -> 0to-1",950,0,950
10845,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Mcm1,SFF -> 0to1",477,5707,6184
10846,"Clb1,2-to-SBF -> -1to0 | Cln1,2-to-Mcm1,SFF -> 0to-1",943,0,943
10847,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Mcm1,SFF -> 0to1",6208,0,6208
10848,"Clb1,2-to-SBF -> -1to0 | Cdh1-to-Mcm1,SFF -> 0to-1",920,0,920
10849,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Mcm1,SFF -> 0to1",6615,0,6615
10850,"Clb1,2-to-SBF -> -1to0 | Swi5-to-Mcm1,SFF -> 0to-1",916,0,916
10851,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Mcm1,SFF -> 0to1",32365,0,32365
10852,"Clb1,2-to-SBF -> -1to0 | Cdc2014-to-Mcm1,SFF -> 0to-1",965,0,965
10853,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Mcm1,SFF -> 1to0",851,0,851
10854,"Clb1,2-to-SBF -> -1to0 | Clb5,6-to-Mcm1,SFF -> 1to-1",5706,0,5706
10855,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Mcm1,SFF -> 0to1",6633,0,6633
10856,"Clb1,2-to-SBF -> -1to0 | Sic1-to-Mcm1,SFF -> 0to-1",957,0,957
10857,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Mcm1,SFF -> 1to0",1009,0,1009
10858,"Clb1,2-to-SBF -> -1to0 | Clb1,2-to-Mcm1,SFF -> 1to-1",2154,0,2154
10859,"Clb1,2-to-SBF -> -1to1 | Mcm1,SFF-to-SBF -> 0to1",9131,0,9131
10860,"Clb1,2-to-SBF -> -1to1 | Mcm1,SFF-to-SBF -> 0to-1",751,2109,2860
10861,"Clb1,2-to-SBF -> -1to1 | Cln3-to-Cln1,2 -> 0to1",8550,0,8550
10862,"Clb1,2-to-SBF -> -1to1 | Cln3-to-Cln1,2 -> 0to-1",12575,0,12575
10863,"Clb1,2-to-SBF -> -1to1 | MBF-to-Cln1,2 -> 0to1",11107,0,11107
10864,"Clb1,2-to-SBF -> -1to1 | MBF-to-Cln1,2 -> 0to-1",9656,0,9656
10865,"Clb1,2-to-SBF -> -1to1 | SBF-to-Cln1,2 -> 1to0",606,3309,3915
