,Graph Mod Id,Graph Score,G1 Graph Score,Sum Graph Score
3071,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Swi5 -> 1to0",11623,0,11623
3072,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Swi5 -> 1to-1",11217,0,11217
3073,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Cdc2014 -> 0to1",12557,0,12557
3074,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Cdc2014 -> 0to-1",11688,0,11688
3075,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Cdc2014 -> 0to1",12575,0,12575
3076,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Cdc2014 -> 0to-1",12154,0,12154
3077,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Cdc2014 -> 0to1",12626,0,12626
3078,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Cdc2014 -> 0to-1",12156,0,12156
3079,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Cdc2014 -> 0to1",14172,0,14172
3080,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Cdc2014 -> 0to-1",12186,0,12186
3081,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Cdc2014 -> 0to1",12264,0,12264
3082,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Cdc2014 -> 0to-1",12272,0,12272
3083,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Cdc2014 -> 0to1",12517,0,12517
3084,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Cdc2014 -> 0to-1",11546,0,11546
3085,"First: Sic1-to-Cln3 -> 0to1, Second: Clb5,6-to-Cdc2014 -> 0to1",12502,0,12502
3086,"First: Sic1-to-Cln3 -> 0to1, Second: Clb5,6-to-Cdc2014 -> 0to-1",12286,0,12286
3087,"First: Sic1-to-Cln3 -> 0to1, Second: Sic1-to-Cdc2014 -> 0to1",12616,0,12616
3088,"First: Sic1-to-Cln3 -> 0to1, Second: Sic1-to-Cdc2014 -> 0to-1",11404,0,11404
3089,"First: Sic1-to-Cln3 -> 0to1, Second: Clb1,2-to-Cdc2014 -> 1to0",12394,0,12394
3090,"First: Sic1-to-Cln3 -> 0to1, Second: Clb1,2-to-Cdc2014 -> 1to-1",11740,0,11740
3091,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Cdc2014 -> 1to0",11787,0,11787
3092,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Cdc2014 -> 1to-1",10217,0,10217
3093,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Clb5,6 -> 0to1",13520,0,13520
3094,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Clb5,6 -> 0to-1",11858,0,11858
3095,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Clb5,6 -> 1to0",10200,0,10200
3096,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Clb5,6 -> 1to-1",10200,0,10200
3097,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Clb5,6 -> 0to1",13429,0,13429
3098,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Clb5,6 -> 0to-1",10213,0,10213
3099,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Clb5,6 -> 0to1",13646,0,13646
3100,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Clb5,6 -> 0to-1",10213,0,10213
3101,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Clb5,6 -> 0to1",13165,0,13165
3102,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Clb5,6 -> 0to-1",11879,0,11879
3103,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Clb5,6 -> 0to1",14402,0,14402
3104,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Clb5,6 -> 0to-1",11952,0,11952
3105,"First: Sic1-to-Cln3 -> 0to1, Second: Cdc2014-to-Clb5,6 -> -1to0",14411,0,14411
3106,"First: Sic1-to-Cln3 -> 0to1, Second: Cdc2014-to-Clb5,6 -> -1to1",14458,0,14458
3107,"First: Sic1-to-Cln3 -> 0to1, Second: Sic1-to-Clb5,6 -> -1to0",13399,0,13399
3108,"First: Sic1-to-Cln3 -> 0to1, Second: Sic1-to-Clb5,6 -> -1to1",12915,0,12915
3109,"First: Sic1-to-Cln3 -> 0to1, Second: Clb1,2-to-Clb5,6 -> 0to1",14286,0,14286
3110,"First: Sic1-to-Cln3 -> 0to1, Second: Clb1,2-to-Clb5,6 -> 0to-1",11942,0,11942
3111,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Clb5,6 -> 0to1",14440,0,14440
3112,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Clb5,6 -> 0to-1",11942,0,11942
3113,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Sic1 -> 0to1",10213,0,10213
3114,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Sic1 -> 0to-1",12025,0,12025
3115,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Sic1 -> 0to1",10213,0,10213
3116,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Sic1 -> 0to-1",12424,0,12424
3117,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Sic1 -> 0to1",10219,0,10219
3118,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Sic1 -> 0to-1",12264,0,12264
3119,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Sic1 -> -1to0",10223,0,10223
3120,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Sic1 -> -1to1",10233,0,10233
3121,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Sic1 -> 0to1",11967,0,11967
3122,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Sic1 -> 0to-1",12272,0,12272
3123,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Sic1 -> 1to0",12144,0,12144
3124,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Sic1 -> 1to-1",11606,0,11606
3125,"First: Sic1-to-Cln3 -> 0to1, Second: Cdc2014-to-Sic1 -> 1to0",12169,0,12169
3126,"First: Sic1-to-Cln3 -> 0to1, Second: Cdc2014-to-Sic1 -> 1to-1",12161,0,12161
3127,"First: Sic1-to-Cln3 -> 0to1, Second: Clb5,6-to-Sic1 -> -1to0",11805,0,11805
3128,"First: Sic1-to-Cln3 -> 0to1, Second: Clb5,6-to-Sic1 -> -1to1",13109,0,13109
3129,"First: Sic1-to-Cln3 -> 0to1, Second: Clb1,2-to-Sic1 -> -1to0",11694,0,11694
3130,"First: Sic1-to-Cln3 -> 0to1, Second: Clb1,2-to-Sic1 -> -1to1",12945,0,12945
3131,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Sic1 -> 0to1",11624,0,11624
3132,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Sic1 -> 0to-1",12247,0,12247
3133,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Clb1,2 -> 0to1",11433,0,11433
3134,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Clb1,2 -> 0to-1",11563,0,11563
3135,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Clb1,2 -> 0to1",11706,0,11706
3136,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Clb1,2 -> 0to-1",13500,0,13500
3137,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Clb1,2 -> 0to1",11640,0,11640
3138,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Clb1,2 -> 0to-1",13666,0,13666
3139,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Clb1,2 -> 0to1",11548,0,11548
3140,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Clb1,2 -> 0to-1",13597,0,13597
3141,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Clb1,2 -> -1to0",12439,0,12439
3142,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Clb1,2 -> -1to1",10590,0,10590
3143,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Clb1,2 -> 0to1",12341,0,12341
3144,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Clb1,2 -> 0to-1",11128,0,11128
3145,"First: Sic1-to-Cln3 -> 0to1, Second: Cdc2014-to-Clb1,2 -> -1to0",12366,0,12366
3146,"First: Sic1-to-Cln3 -> 0to1, Second: Cdc2014-to-Clb1,2 -> -1to1",12587,0,12587
3147,"First: Sic1-to-Cln3 -> 0to1, Second: Clb5,6-to-Clb1,2 -> 1to0",13648,0,13648
3148,"First: Sic1-to-Cln3 -> 0to1, Second: Clb5,6-to-Clb1,2 -> 1to-1",18349,0,18349
3149,"First: Sic1-to-Cln3 -> 0to1, Second: Sic1-to-Clb1,2 -> -1to0",12364,0,12364
3150,"First: Sic1-to-Cln3 -> 0to1, Second: Sic1-to-Clb1,2 -> -1to1",12909,0,12909
3151,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Clb1,2 -> 1to0",11624,0,11624
3152,"First: Sic1-to-Cln3 -> 0to1, Second: Mcm1,SFF-to-Clb1,2 -> 1to-1",12207,0,12207
3153,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Mcm1,SFF -> 0to1",14855,0,14855
3154,"First: Sic1-to-Cln3 -> 0to1, Second: Cln3-to-Mcm1,SFF -> 0to-1",11910,0,11910
3155,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Mcm1,SFF -> 0to1",16082,0,16082
3156,"First: Sic1-to-Cln3 -> 0to1, Second: MBF-to-Mcm1,SFF -> 0to-1",11708,0,11708
3157,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Mcm1,SFF -> 0to1",16226,0,16226
3158,"First: Sic1-to-Cln3 -> 0to1, Second: SBF-to-Mcm1,SFF -> 0to-1",11694,0,11694
3159,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Mcm1,SFF -> 0to1",16326,0,16326
3160,"First: Sic1-to-Cln3 -> 0to1, Second: Cln1,2-to-Mcm1,SFF -> 0to-1",11609,0,11609
3161,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Mcm1,SFF -> 0to1",12315,0,12315
3162,"First: Sic1-to-Cln3 -> 0to1, Second: Cdh1-to-Mcm1,SFF -> 0to-1",11972,0,11972
3163,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Mcm1,SFF -> 0to1",14913,0,14913
3164,"First: Sic1-to-Cln3 -> 0to1, Second: Swi5-to-Mcm1,SFF -> 0to-1",11181,0,11181
3165,"First: Sic1-to-Cln3 -> 0to1, Second: Cdc2014-to-Mcm1,SFF -> 0to1",14454,0,14454
3166,"First: Sic1-to-Cln3 -> 0to1, Second: Cdc2014-to-Mcm1,SFF -> 0to-1",11295,0,11295
3167,"First: Sic1-to-Cln3 -> 0to1, Second: Clb5,6-to-Mcm1,SFF -> 1to0",11634,0,11634
3168,"First: Sic1-to-Cln3 -> 0to1, Second: Clb5,6-to-Mcm1,SFF -> 1to-1",14391,0,14391
3169,"First: Sic1-to-Cln3 -> 0to1, Second: Sic1-to-Mcm1,SFF -> 0to1",14866,0,14866
3170,"First: Sic1-to-Cln3 -> 0to1, Second: Sic1-to-Mcm1,SFF -> 0to-1",11753,0,11753
3171,"First: Sic1-to-Cln3 -> 0to1, Second: Clb1,2-to-Mcm1,SFF -> 1to0",11127,0,11127
3172,"First: Sic1-to-Cln3 -> 0to1, Second: Clb1,2-to-Mcm1,SFF -> 1to-1",11386,0,11386
3173,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Cln3 -> 0to1",11414,0,11414
3174,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Cln3 -> 0to-1",751,2111,2862
3175,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Cln3 -> 0to1",12793,0,12793
3176,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Cln3 -> 0to-1",679,2111,2790
3177,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-MBF -> 1to0",3730,0,3730
3178,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-MBF -> 1to-1",4246,0,4246
3179,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-MBF -> 0to1",2478,0,2478
3180,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-MBF -> 0to-1",4946,0,4946
3181,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-MBF -> 0to1",2438,0,2438
3182,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-MBF -> 0to-1",4713,0,4713
3183,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-MBF -> 0to1",5576,0,5576
3184,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-MBF -> 0to-1",4241,0,4241
3185,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-MBF -> 0to1",4830,0,4830
3186,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-MBF -> 0to-1",4184,0,4184
3187,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-MBF -> 0to1",4923,0,4923
3188,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-MBF -> 0to-1",3953,0,3953
3189,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-MBF -> 0to1",5253,0,5253
3190,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-MBF -> 0to-1",2985,0,2985
3191,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-MBF -> 0to1",3900,0,3900
3192,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-MBF -> 0to-1",5262,0,5262
3193,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-MBF -> -1to0",5466,0,5466
3194,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-MBF -> -1to1",7106,0,7106
3195,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-MBF -> 0to1",5147,0,5147
3196,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-MBF -> 0to-1",3552,0,3552
3197,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-SBF -> 1to0",2790,0,2790
3198,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-SBF -> 1to-1",2945,0,2945
3199,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-SBF -> 0to1",2610,0,2610
3200,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-SBF -> 0to-1",3528,0,3528
3201,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-SBF -> 0to1",3840,0,3840
3202,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-SBF -> 0to-1",2690,0,2690
3203,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-SBF -> 0to1",5601,0,5601
3204,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-SBF -> 0to-1",3239,0,3239
3205,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-SBF -> 0to1",6174,0,6174
3206,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-SBF -> 0to-1",2749,0,2749
3207,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-SBF -> 0to1",6279,0,6279
3208,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-SBF -> 0to-1",2747,0,2747
3209,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-SBF -> 0to1",3188,0,3188
3210,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-SBF -> 0to-1",2785,0,2785
3211,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-SBF -> 0to1",5663,0,5663
3212,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-SBF -> 0to-1",3474,0,3474
3213,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-SBF -> -1to0",3934,0,3934
3214,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-SBF -> -1to1",9604,0,9604
3215,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-SBF -> 0to1",5062,0,5062
3216,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-SBF -> 0to-1",2644,0,2644
3217,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Cln1,2 -> 0to1",4112,0,4112
3218,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Cln1,2 -> 0to-1",10575,0,10575
3219,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Cln1,2 -> 0to1",3538,0,3538
3220,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Cln1,2 -> 0to-1",8288,0,8288
3221,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Cln1,2 -> 1to0",3379,0,3379
3222,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Cln1,2 -> 1to-1",5374,0,5374
3223,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-Cln1,2 -> 0to1",6728,0,6728
3224,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-Cln1,2 -> 0to-1",9343,0,9343
3225,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-Cln1,2 -> 0to1",8171,0,8171
3226,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-Cln1,2 -> 0to-1",3685,0,3685
3227,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-Cln1,2 -> 0to1",11900,0,11900
3228,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-Cln1,2 -> 0to-1",3419,0,3419
3229,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-Cln1,2 -> 0to1",3664,0,3664
3230,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-Cln1,2 -> 0to-1",4743,0,4743
3231,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-Cln1,2 -> 0to1",6644,0,6644
3232,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-Cln1,2 -> 0to-1",8688,0,8688
3233,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Cln1,2 -> 0to1",11011,0,11011
3234,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Cln1,2 -> 0to-1",3801,0,3801
3235,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Cln1,2 -> 0to1",11636,0,11636
3236,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Cln1,2 -> 0to-1",3438,0,3438
3237,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Cdh1 -> 0to1",3368,0,3368
3238,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Cdh1 -> 0to-1",3498,0,3498
3239,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Cdh1 -> 0to1",3472,0,3472
3240,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Cdh1 -> 0to-1",3593,0,3593
3241,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Cdh1 -> 0to1",3346,0,3346
3242,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Cdh1 -> 0to-1",3494,0,3494
3243,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-Cdh1 -> -1to0",3394,0,3394
3244,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-Cdh1 -> -1to1",2911,0,2911
3245,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-Cdh1 -> 0to1",3464,0,3464
3246,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-Cdh1 -> 0to-1",5113,0,5113
3247,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-Cdh1 -> 1to0",5084,0,5084
3248,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-Cdh1 -> 1to-1",5106,0,5106
3249,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-Cdh1 -> -1to0",3512,0,3512
3250,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-Cdh1 -> -1to1",3411,0,3411
3251,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-Cdh1 -> 0to1",3492,0,3492
3252,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-Cdh1 -> 0to-1",5117,0,5117
3253,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Cdh1 -> -1to0",3394,0,3394
3254,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Cdh1 -> -1to1",2880,0,2880
3255,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Cdh1 -> 0to1",3467,0,3467
3256,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Cdh1 -> 0to-1",3496,0,3496
3257,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Swi5 -> 0to1",3388,0,3388
3258,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Swi5 -> 0to-1",6599,0,6599
3259,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Swi5 -> 0to1",5837,0,5837
3260,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Swi5 -> 0to-1",4898,0,4898
3261,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Swi5 -> 0to1",5823,0,5823
3262,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Swi5 -> 0to-1",4951,0,4951
3263,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-Swi5 -> 0to1",5477,0,5477
3264,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-Swi5 -> 0to-1",5060,0,5060
3265,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-Swi5 -> 0to1",5044,0,5044
3266,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-Swi5 -> 0to-1",4588,0,4588
3267,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-Swi5 -> 1to0",8138,0,8138
3268,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-Swi5 -> 1to-1",8871,0,8871
3269,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-Swi5 -> 0to1",3454,0,3454
3270,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-Swi5 -> 0to-1",6789,0,6789
3271,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-Swi5 -> 0to1",6977,0,6977
3272,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-Swi5 -> 0to-1",3462,0,3462
3273,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Swi5 -> -1to0",3454,0,3454
3274,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Swi5 -> -1to1",3410,0,3410
3275,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Swi5 -> 1to0",8552,0,8552
3276,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Swi5 -> 1to-1",9498,0,9498
3277,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Cdc2014 -> 0to1",3190,0,3190
3278,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Cdc2014 -> 0to-1",4119,0,4119
3279,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Cdc2014 -> 0to1",6431,0,6431
3280,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Cdc2014 -> 0to-1",3748,0,3748
3281,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Cdc2014 -> 0to1",6325,0,6325
3282,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Cdc2014 -> 0to-1",3764,0,3764
3283,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-Cdc2014 -> 0to1",6371,0,6371
3284,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-Cdc2014 -> 0to-1",3976,0,3976
3285,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-Cdc2014 -> 0to1",7370,0,7370
3286,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-Cdc2014 -> 0to-1",3658,0,3658
3287,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-Cdc2014 -> 0to1",8388,0,8388
3288,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-Cdc2014 -> 0to-1",3722,0,3722
3289,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-Cdc2014 -> 0to1",3426,0,3426
3290,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb5,6-to-Cdc2014 -> 0to-1",3519,0,3519
3291,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-Cdc2014 -> 0to1",8591,0,8591
3292,"First: Sic1-to-Cln3 -> 0to-1, Second: Sic1-to-Cdc2014 -> 0to-1",3508,0,3508
3293,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Cdc2014 -> 1to0",3709,0,3709
3294,"First: Sic1-to-Cln3 -> 0to-1, Second: Clb1,2-to-Cdc2014 -> 1to-1",9120,0,9120
3295,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Cdc2014 -> 1to0",4101,0,4101
3296,"First: Sic1-to-Cln3 -> 0to-1, Second: Mcm1,SFF-to-Cdc2014 -> 1to-1",7813,0,7813
3297,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Clb5,6 -> 0to1",4458,0,4458
3298,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln3-to-Clb5,6 -> 0to-1",2236,0,2236
3299,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Clb5,6 -> 1to0",5326,0,5326
3300,"First: Sic1-to-Cln3 -> 0to-1, Second: MBF-to-Clb5,6 -> 1to-1",5246,0,5246
3301,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Clb5,6 -> 0to1",3516,0,3516
3302,"First: Sic1-to-Cln3 -> 0to-1, Second: SBF-to-Clb5,6 -> 0to-1",5661,0,5661
3303,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-Clb5,6 -> 0to1",3451,0,3451
3304,"First: Sic1-to-Cln3 -> 0to-1, Second: Cln1,2-to-Clb5,6 -> 0to-1",5445,0,5445
3305,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-Clb5,6 -> 0to1",3615,0,3615
3306,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdh1-to-Clb5,6 -> 0to-1",3098,0,3098
3307,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-Clb5,6 -> 0to1",8972,0,8972
3308,"First: Sic1-to-Cln3 -> 0to-1, Second: Swi5-to-Clb5,6 -> 0to-1",2709,0,2709
3309,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-Clb5,6 -> -1to0",11140,0,11140
3310,"First: Sic1-to-Cln3 -> 0to-1, Second: Cdc2014-to-Clb5,6 -> -1to1",12176,0,12176
